FIPS_Country_Code	FIPS_ADM1_Code	ADM1_Name	ADM1_Name_ND	Language_Code	Region_Code
NG	09	Tillabéri	Tillaberi		3
NH	00	Vanuatu (general)	Vanuatu (general)		5
NH	05	(NH05)	(NH05)		5
NH	06	(NH06)	(NH06)		5
NH	07	Torba	Torba		5
NH	08	(NH08)	(NH08)		5
NH	09	(NH09)	(NH09)		5
NH	10	(NH10)	(NH10)		5
NH	11	(NH11)	(NH11)		5
NH	12	(NH12)	(NH12)		5
NH	13	Sanma	Sanma		5
NH	14	Shepherd	Shepherd		5
NH	15	Tafea	Tafea		5
NH	16	Malampa	Malampa		5
NH	17	Penama	Penama		5
NH	18	Shefa	Shefa		5
NI	00	Nigeria (general)	Nigeria (general)		3
NI	05	Lagos	Lagos		3
NI	10	(NI10)	(NI10)		3
NI	11	Abuja Federal Capital Territory	Abuja Federal Capital Territory		3
NI	12	(NI12)	(NI12)		3
NI	16	Ogun	Ogun		3
NI	17	(NI17)	(NI17)		3
NI	18	(NI18)	(NI18)		3
NI	20	(NI20)	(NI20)		3
NI	21	Akwa Ibom	Akwa Ibom		3
NI	22	Cross River	Cross River		3
NI	23	Kaduna	Kaduna		3
NI	24	Katsina	Katsina		3
NI	25	Anambra	Anambra		3
NI	26	Benue	Benue		3
NI	27	Borno	Borno		3
NI	28	Imo	Imo		3
NI	29	Kano	Kano		3
NI	30	Kwara	Kwara		3
NI	31	Niger	Niger		3
NI	32	Oyo	Oyo		3
NI	34	(NI34)	(NI34)		3
NI	35	Adamawa	Adamawa		3
NI	36	Delta	Delta		3
NI	37	Edo	Edo		3
NI	39	Jigawa	Jigawa		3
NI	40	Kebbi	Kebbi		3
NI	41	Kogi	Kogi		3
NI	42	Osun	Osun		3
NI	43	Taraba	Taraba		3
NI	44	Yobe	Yobe		3
NI	45	Abia	Abia		3
NI	46	Bauchi	Bauchi		3
NI	47	Enugu	Enugu		3
NI	48	Ondo	Ondo		3
NI	49	Plateau	Plateau		3
NI	50	Rivers	Rivers		3
NI	51	Sokoto	Sokoto		3
NI	52	Bayelsa	Bayelsa		3
NI	53	Ebonyi	Ebonyi		3
NI	54	Ekiti	Ekiti		3
NI	55	Gombe	Gombe		3
NI	56	Nassarawa	Nassarawa		3
NI	57	Zamfara	Zamfara		3
NL	00	Netherlands (general)	Netherlands (general)		1
NL	01	Drenthe	Drenthe		1
NL	02	Friesland	Friesland		1
NL	03	Gelderland	Gelderland		1
NL	04	Groningen	Groningen		1
NL	05	Limburg	Limburg		1
NL	06	Noord-Brabant	Noord-Brabant		1
NL	07	Noord-Holland	Noord-Holland		1
NL	09	Utrecht	Utrecht		1
NL	10	Zeeland	Zeeland		1
NL	11	Zuid-Holland	Zuid-Holland		1
NL	15	Overijssel	Overijssel		1
NL	16	Flevoland	Flevoland		1
NM	00	No Manʼs Land (general)	No Manʼs Land (general)		3
NO	00	Norway (general)	Norway (general)		1
NO	01	Akershus	Akershus		1
NO	02	Aust-Agder	Aust-Agder		1
NO	04	Buskerud	Buskerud		1
NO	05	Finnmark	Finnmark		1
NO	06	Hedmark	Hedmark		1
NO	07	Hordaland	Hordaland		1
NO	08	Møre og Romsdal	More og Romsdal		1
NO	09	Nordland	Nordland		1
NO	10	Nord-Trøndelag	Nord-Trondelag		1
NO	11	Oppland	Oppland		1
NO	12	Oslo	Oslo		1
NO	13	Østfold	Ostfold		1
NO	14	Rogaland	Rogaland		1
NO	15	Sogn og Fjordane	Sogn og Fjordane		1
NO	16	Sør-Trøndelag	Sor-Trondelag		1
NO	17	Telemark	Telemark		1
NO	18	Troms	Troms		1
NO	19	Vest-Agder	Vest-Agder		1
NO	20	Vestfold	Vestfold		1
NP	00	Nepal (general)	Nepal (general)		5
NP	01	Bāgmatī	Bagmati		5
NP	02	Bherī	Bheri		5
NP	03	Dhawalāgiri	Dhawalagiri		5
NP	04	Gandakī	Gandaki		5
NP	05	Janakpur	Janakpur		5
NP	06	Karnālī	Karnali		5
NP	07	Kosī	Kosi		5
NP	08	Lumbinī	Lumbini		5
NP	09	Mahākālī	Mahakali		5
NP	10	Mechī	Mechi		5
NP	11	Nārāyanī	Narayani		5
NP	12	Rāptī	Rapti		5
NP	13	Sagarmāthā	Sagarmatha		5
NP	14	Setī	Seti		5
NR	00	Nauru (general)	Nauru (general)		5
NR	01	Aiwo	Aiwo		5
NR	02	Anabar	Anabar		5
NR	03	Anetan	Anetan		5
NR	04	Anibare	Anibare		5
NR	05	Baiti	Baiti		5
NR	06	Boe	Boe		5
NR	07	Buada	Buada		5
NR	08	Denigomodu	Denigomodu		5
NR	09	Ewa	Ewa		5
NR	10	Ijuw	Ijuw		5
NR	11	Meneng	Meneng		5
NR	12	Nibok	Nibok		5
NR	13	Uaboe	Uaboe		5
NR	14	Yaren	Yaren		5
NS	00	Suriname (general)	Suriname (general)		1
NS	10	Brokopondo	Brokopondo		1
NS	11	Commewijne	Commewijne		1
NS	12	Coronie	Coronie		1
NS	13	Marowijne	Marowijne		1
NS	14	Nickerie	Nickerie		1
NS	15	Para	Para		1
NS	16	Paramaribo	Paramaribo		1
NS	17	Saramacca	Saramacca		1
NS	18	Sipaliwini	Sipaliwini		1
NS	19	Wanica	Wanica		1
NT	00	Netherlands Antilles (general)	Netherlands Antilles (general)		1
NU	00	Nicaragua (general)	Nicaragua (general)		1
NU	01	Boaco	Boaco		1
NU	02	Carazo	Carazo		1
NU	03	Chinandega	Chinandega		1
NU	04	Chontales	Chontales		1
NU	05	Estelí	Esteli		1
NU	06	Granada	Granada		1
NU	07	Jinotega	Jinotega		1
NU	08	León	Leon		1
NU	09	Madriz	Madriz		1
NU	10	Managua	Managua		1
NU	11	Masaya	Masaya		1
NU	12	Matagalpa	Matagalpa		1
NU	13	Nueva Segovia	Nueva Segovia		1
NU	14	Río San Juan	Rio San Juan		1
NU	15	Rivas	Rivas		1
NU	16	(NU16)	(NU16)		1
NU	17	Atlántico Norte	Atlantico Norte		1
NU	18	Atlántico Sur	Atlantico Sur		1
NZ	00	New Zealand (general)	New Zealand (general)		1
NZ	01	Akaroa	Akaroa		1
NZ	03	Amuri	Amuri		1
NZ	04	Ashburton	Ashburton		1
NZ	07	Bay of Islands	Bay of Islands		1
NZ	08	Bruce	Bruce		1
NZ	09	Buller	Buller		1
NZ	10	Chatham Islands	Chatham Islands		1
NZ	11	Cheviot	Cheviot		1
NZ	12	Clifton	Clifton		1
NZ	13	Clutha	Clutha		1
NZ	14	Cook	Cook		1
NZ	16	Dannevirke	Dannevirke		1
NZ	17	Egmont	Egmont		1
NZ	18	Eketahuna	Eketahuna		1
NZ	19	Ellesmere	Ellesmere		1
NZ	20	Eltham	Eltham		1
NZ	21	Eyre	Eyre		1
NZ	22	Featherston	Featherston		1
NZ	24	Franklin	Franklin		1
NZ	26	Golden Bay	Golden Bay		1
NZ	27	Great Barrier Island	Great Barrier Island		1
NZ	28	Grey	Grey		1
NZ	29	Hauraki Plains	Hauraki Plains		1
NZ	30	Hawera	Hawera		1
NZ	31	Hawkeʼs Bay	Hawkeʼs Bay		1
NZ	32	Heathcote	Heathcote		1
NZ	33	Hobson	Hobson		1
NZ	34	Hokianga	Hokianga		1
NZ	35	Horowhenua	Horowhenua		1
NZ	36	Hutt	Hutt		1
NZ	37	Inangahua	Inangahua		1
NZ	38	Inglewood	Inglewood		1
NZ	39	Kaikoura	Kaikoura		1
NZ	40	Kairanga	Kairanga		1
NZ	41	Kiwitea	Kiwitea		1
NZ	43	Lake	Lake		1
NZ	45	Mackenzie	Mackenzie		1
NZ	46	Malvern	Malvern		1
NZ	47	Manawatu	Manawatu		1
NZ	48	Mangonui	Mangonui		1
NZ	49	Maniototo	Maniototo		1
NZ	50	Marlborough	Marlborough		1
NZ	51	Masterton	Masterton		1
NZ	52	Matamata	Matamata		1
NZ	53	Mount Herbert	Mount Herbert		1
NZ	54	Ohinemuri	Ohinemuri		1
NZ	55	Opotiki	Opotiki		1
NZ	56	Oroua	Oroua		1
NZ	57	Otamatea	Otamatea		1
NZ	58	Otorohanga	Otorohanga		1
NZ	59	Oxford	Oxford		1
NZ	60	Pahiatua	Pahiatua		1
NZ	61	Paparua	Paparua		1
NZ	63	Patea	Patea		1
NZ	65	Piako	Piako		1
NZ	66	Pohangina	Pohangina		1
NZ	67	Raglan	Raglan		1
NZ	68	Rangiora	Rangiora		1
NZ	69	Rangitikei	Rangitikei		1
NZ	70	Rodney	Rodney		1
NZ	71	Rotorua	Rotorua		1
NZ	72	Southland	Southland		1
NZ	73	Stewart Island	Stewart Island		1
NZ	74	Stratford	Stratford		1
NZ	76	Taranaki	Taranaki		1
NZ	77	Taumarunui	Taumarunui		1
NZ	78	Taupo	Taupo		1
NZ	79	Tauranga	Tauranga		1
NZ	81	Tuapeka	Tuapeka		1
NZ	82	Vincent	Vincent		1
NZ	83	Waiapu	Waiapu		1
NZ	84	Waihemo	Waihemo		1
NZ	85	Waikato	Waikato		1
NZ	86	Waikohu	Waikohu		1
NZ	88	Waimairi	Waimairi		1
NZ	89	Waimarino	Waimarino		1
NZ	90	Waimate	Waimate		1
NZ	91	Waimate West	Waimate West		1
NZ	92	Waimea	Waimea		1
NZ	93	Waipa	Waipa		1
NZ	95	Waipawa	Waipawa		1
NZ	96	Waipukurau	Waipukurau		1
NZ	97	Wairarapa South	Wairarapa South		1
NZ	98	Wairewa	Wairewa		1
NZ	99	Wairoa	Wairoa		1
NZ	A1	Whangarei	Whangarei		1
NZ	A2	Whangaroa	Whangaroa		1
NZ	A3	Woodville	Woodville		1
NZ	A4	Waitaki	Waitaki		1
NZ	A6	Waitomo	Waitomo		1
NZ	A8	Waitotara	Waitotara		1
NZ	B2	Wanganui	Wanganui		1
NZ	B3	Westland	Westland		1
NZ	B4	Whakatane	Whakatane		1
NZ	D4	Hurunui	Hurunui		1
NZ	D5	Silverpeaks	Silverpeaks		1
NZ	D6	Strathallan	Strathallan		1
NZ	D8	Waiheke	Waiheke		1
NZ	D9	Hikurangi	Hikurangi		1
NZ	E1	Manaia	Manaia		1
NZ	E2	Runanga	Runanga		1
NZ	E3	Saint Kilda	Saint Kilda		1
NZ	E4	Thames-Coromandel	Thames-Coromandel		1
NZ	E5	Waverley	Waverley		1
NZ	E6	Wallace	Wallace		1
OS	00	Oceans (general)	Oceans (general)		1
PA	00	Paraguay (general)	Paraguay (general)		1
PA	01	Alto Paraná	Alto Parana		1
PA	02	Amambay	Amambay		1
PA	04	Caaguazú	Caaguazu		1
PA	05	Caazapá	Caazapa		1
PA	06	Central	Central		1
PA	07	Concepción	Concepcion		1
PA	08	Cordillera	Cordillera		1
PA	10	Guairá	Guaira		1
PA	11	Itapúa	Itapua		1
PA	12	Misiones	Misiones		1
PA	13	Ñeembucú	Neembucu		1
PA	15	Paraguarí	Paraguari		1
PA	16	Presidente Hayes	Presidente Hayes		1
PA	17	San Pedro	San Pedro		1
PA	19	Canindeyú	Canindeyu		1
PA	22	Asunción	Asuncion		1
PA	23	Alto Paraguay	Alto Paraguay		1
PA	24	Boquerón	Boqueron		1
PC	00	Pitcairn Islands (general)	Pitcairn Islands (general)		1
PE	00	Peru (general)	Peru (general)		1
PE	01	Amazonas	Amazonas		1
PE	02	Ancash	Ancash		1
PE	03	Apurímac	Apurimac		1
PE	04	Arequipa	Arequipa		1
PE	05	Ayacucho	Ayacucho		1
PE	06	Cajamarca	Cajamarca		1
PE	07	Callao	Callao		1
PE	08	Cusco	Cusco		1
PE	09	Huancavelica	Huancavelica		1
PE	10	Huanuco	Huanuco		1
PE	11	Ica	Ica		1
PE	12	Junín	Junin		1
PE	13	La Libertad	La Libertad		1
PE	14	Lambayeque	Lambayeque		1
PE	15	Lima	Lima		1
PE	16	Loreto	Loreto		1
PE	17	Madre de Dios	Madre de Dios		1
PE	18	Moquegua	Moquegua		1
PE	19	Pasco	Pasco		1
PE	20	Piura	Piura		1
PE	21	Puno	Puno		1
PE	22	San Martín	San Martin		1
PE	23	Tacna	Tacna		1
PE	24	Tumbes	Tumbes		1
PE	25	Ucayali	Ucayali		1
PF	00	Paracel Islands (general)	Paracel Islands (general)		5
PF	0Z	disputed	disputed		5
PF	99	PF99	PF99		5
PG	00	Spratly Islands (general)	Spratly Islands (general)		5
PG	0Z	disputed	disputed		5
PK	00	Pakistan (general)	Pakistan (general)		5
PK	01	Federally Administered Tribal Areas	Federally Administered Tribal Areas		5
PK	02	Balochistān	Balochistan		5
PK	03	North-West Frontier	North-West Frontier		5
PK	04	Punjab	Punjab		5
PK	05	Sindh	Sindh		5
PK	06	Azad Kashmir	Azad Kashmir		5
PK	07	Northern Areas	Northern Areas		5
PK	08	Islāmābād	Islamabad		5
PL	00	Poland (general)	Poland (general)		2
PL	23	(PL23)	(PL23)		2
PL	24	(PL24)	(PL24)		2
PL	25	(PL25)	(PL25)		2
PL	26	(PL26)	(PL26)		2
PL	27	(PL27)	(PL27)		2
PL	28	(PL28)	(PL28)		2
PL	29	(PL29)	(PL29)		2
PL	30	(PL30)	(PL30)		2
PL	31	(PL31)	(PL31)		2
PL	32	(PL32)	(PL32)		2
PL	33	(PL33)	(PL33)		2
PL	34	(PL34)	(PL34)		2
PL	35	(PL35)	(PL35)		2
PL	36	(PL36)	(PL36)		2
PL	37	(PL37)	(PL37)		2
PL	38	(PL38)	(PL38)		2
PL	39	(PL39)	(PL39)		2
PL	40	(PL40)	(PL40)		2
PL	41	(PL41)	(PL41)		2
PL	42	(PL42)	(PL42)		2
PL	43	(PL43)	(PL43)		2
PL	44	(PL44)	(PL44)		2
PL	45	(PL45)	(PL45)		2
PL	46	(PL46)	(PL46)		2
PL	47	(PL47)	(PL47)		2
PL	48	(PL48)	(PL48)		2
PL	49	(PL49)	(PL49)		2
PL	50	(PL50)	(PL50)		2
PL	51	(PL51)	(PL51)		2
PL	52	(PL52)	(PL52)		2
PL	53	(PL53)	(PL53)		2
PL	54	(PL54)	(PL54)		2
PL	55	(PL55)	(PL55)		2
PL	56	(PL56)	(PL56)		2
PL	57	(PL57)	(PL57)		2
PL	58	(PL58)	(PL58)		2
PL	59	(PL59)	(PL59)		2
PL	60	(PL60)	(PL60)		2
PL	61	(PL61)	(PL61)		2
PL	62	(PL62)	(PL62)		2
PL	63	(PL63)	(PL63)		2
PL	64	(PL64)	(PL64)		2
PL	65	(PL65)	(PL65)		2
PL	66	(PL66)	(PL66)		2
PL	67	(PL67)	(PL67)		2
PL	68	(PL68)	(PL68)		2
PL	69	(PL69)	(PL69)		2
PL	70	(PL70)	(PL70)		2
PL	71	(PL71)	(PL71)		2
PL	72	Dolnośląskie	Dolnoslaskie		2
PL	73	Kujawsko-Pomorskie	Kujawsko-Pomorskie		2
PL	74	Łódzkie	Lodzkie		2
PL	75	Lubelskie	Lubelskie		2
PL	76	Lubuskie	Lubuskie		2
PL	77	Małopolskie	Malopolskie		2
PL	78	Mazowieckie	Mazowieckie		2
PL	79	Opolskie	Opolskie		2
PL	80	Podkarpackie	Podkarpackie		2
PL	81	Podlaskie	Podlaskie		2
PL	82	Pomorskie	Pomorskie		2
PL	83	Śląskie	Slaskie		2
PL	84	Świętokrzyskie	Swietokrzyskie		2
PL	85	Warmińsko-Mazurskie	Warminsko-Mazurskie		2
PL	86	Wielkopolskie	Wielkopolskie		2
PL	87	Zachodniopomorskie	Zachodniopomorskie		2
PM	00	Panama (general)	Panama (general)		1
PM	01	Bocas del Toro	Bocas del Toro		1
PM	02	Chiriquí	Chiriqui		1
PM	03	Coclé	Cocle		1
PM	04	Colón	Colon		1
PM	05	Darién	Darien		1
PM	06	Herrera	Herrera		1
PM	07	Los Santos	Los Santos		1
PM	08	Panamá	Panama		1
PM	09	San Blas	San Blas		1
PM	10	Veraguas	Veraguas		1
PO	00	Portugal (general)	Portugal (general)		1
PO	02	Aveiro	Aveiro		1
PO	03	Beja	Beja		1
PO	04	Braga	Braga		1
PO	05	Bragança	Braganca		1
PO	06	Castelo Branco	Castelo Branco		1
PO	07	Coimbra	Coimbra		1
PO	08	Évora	Evora		1
PO	09	Faro	Faro		1
PO	10	Madeira	Madeira		1
PO	11	Guarda	Guarda		1
PO	13	Leiria	Leiria		1
PO	14	Lisboa	Lisboa		1
PO	16	Portalegre	Portalegre		1
PO	17	Porto	Porto		1
PO	18	Santarém	Santarem		1
PO	19	Setúbal	Setubal		1
PO	20	Viana do Castelo	Viana do Castelo		1
PO	21	Vila Real	Vila Real		1
PO	22	Viseu	Viseu		1
PO	23	Azores	Azores		1
PP	00	Papua New Guinea (general)	Papua New Guinea (general)		5
PP	01	Central	Central		5
PP	02	Gulf	Gulf		5
PP	03	Milne Bay	Milne Bay		5
PP	04	Northern	Northern		5
PP	05	Southern Highlands	Southern Highlands		5
PP	06	Western	Western		5
PP	07	Bougainville	Bougainville		5
PP	08	Chimbu	Chimbu		5
PP	09	Eastern Highlands	Eastern Highlands		5
PP	10	East New Britain	East New Britain		5
PP	11	East Sepik	East Sepik		5
PP	12	Madang	Madang		5
PP	13	Manus	Manus		5
PP	14	Morobe	Morobe		5
PP	15	New Ireland	New Ireland		5
PP	16	Western Highlands	Western Highlands		5
PP	17	West New Britain	West New Britain		5
PP	18	Sandaun	Sandaun		5
PP	19	Enga	Enga		5
PP	20	National Capital	National Capital		5
PS	00	Palau (general)	Palau (general)		5
PU	00	Guinea-Bissau (general)	Guinea-Bissau (general)		3
PU	01	Bafatá	Bafata		3
PU	02	Quinara	Quinara		3
PU	04	Oio	Oio		3
PU	05	Bolama	Bolama		3
PU	06	Cacheu	Cacheu		3
PU	07	Tombali	Tombali		3
PU	10	Gabú	Gabu		3
PU	11	Bissau	Bissau		3
PU	12	Biombo	Biombo		3
QA	00	Qatar (general)	Qatar (general)		3
QA	01	Ad Dawḩah	Ad Dawhah		3
QA	02	Al Ghuwayrīyah	Al Ghuwayriyah		3
QA	03	Al Jumaylīyah	Al Jumayliyah		3
QA	04	Al Khawr	Al Khawr		3
QA	05	(QA05)	(QA05)		3
QA	06	Ar Rayyān	Ar Rayyan		3
QA	07	(QA07)	(QA07)		3
QA	08	Madīnat ash Shamāl	Madinat ash Shamal		3
QA	09	Umm Şalāl	Umm Salal		3
QA	10	Al Wakrah	Al Wakrah		3
QA	11	Jarayān al Bāţinah	Jarayan al Batinah		3
QA	12	Umm Sa‘īd	Umm Sa`id		3
RE	00	Reunion (general)	Reunion (general)		1
RM	00	Marshall Islands (general)	Marshall Islands (general)		5
RO	00	Romania (general)	Romania (general)		2
RO	01	Alba	Alba		2
RO	02	Arad	Arad		2
RO	03	Argeş	Arges		2
RO	04	Bacău	Bacau		2
RO	05	Bihor	Bihor		2
RO	06	Bistriţa-Năsăud	Bistrita-Nasaud		2
RO	07	Botoşani	Botosani		2
RO	08	Brăila	Braila		2
RO	09	Braşov	Brasov		2
RO	10	Bucureşti	Bucuresti		2
RO	11	Buzău	Buzau		2
RO	12	Caraş-Severin	Caras-Severin		2
RO	13	Cluj	Cluj		2
RO	14	Constanţa	Constanta		2
RO	15	Covasna	Covasna		2
RO	16	Dâmboviţa	Dambovita		2
RO	17	Dolj	Dolj		2
RO	18	Galaţi	Galati		2
RO	19	Gorj	Gorj		2
RO	20	Harghita	Harghita		2
RO	21	Hunedoara	Hunedoara		2
RO	22	Ialomiţa	Ialomita		2
RO	23	Iaşi	Iasi		2
RO	25	Maramureş	Maramures		2
RO	26	Mehedinţi	Mehedinti		2
RO	27	Mureş	Mures		2
RO	28	Neamţ	Neamt		2
RO	29	Olt	Olt		2
RO	30	Prahova	Prahova		2
RO	31	Sălaj	Salaj		2
RO	32	Satu Mare	Satu Mare		2
RO	33	Sibiu	Sibiu		2
RO	34	Suceava	Suceava		2
RO	35	Teleorman	Teleorman		2
RO	36	Timiş	Timis		2
RO	37	Tulcea	Tulcea		2
RO	38	Vaslui	Vaslui		2
RO	39	Vâlcea	Valcea		2
RO	40	Vrancea	Vrancea		2
RO	41	Călăraşi	Calarasi		2
RO	42	Giurgiu	Giurgiu		2
RO	43	Ilfov	Ilfov	RQ	2
RP	00	Philippines (general)	Philippines (general)		5
RP	01	Abra	Abra		5
RP	02	Agusan del Norte	Agusan del Norte		5
RP	03	Agusan del Sur	Agusan del Sur		5
RP	04	Aklan	Aklan		5
RP	05	Albay	Albay		5
RP	06	Antique	Antique		5
RP	07	Bataan	Bataan		5
RP	08	Batanes	Batanes		5
RP	09	Batangas	Batangas		5
RP	10	Benguet	Benguet		5
RP	11	Bohol	Bohol		5
RP	12	Bukidnon	Bukidnon		5
RP	13	Bulacan	Bulacan		5
RP	14	Cagayan	Cagayan		5
RP	15	Camarines Norte	Camarines Norte		5
RP	16	Camarines Sur	Camarines Sur		5
RP	17	Camiguin	Camiguin		5
RP	18	Capiz	Capiz		5
RP	19	Catanduanes	Catanduanes		5
RP	20	Cavite	Cavite		5
RP	21	Cebu	Cebu		5
RP	22	Basilan	Basilan		5
RP	23	Eastern Samar	Eastern Samar		5
RP	24	Davao	Davao		5
RP	25	Davao del Sur	Davao del Sur		5
RP	26	Davao Oriental	Davao Oriental		5
RP	27	Ifugao	Ifugao		5
RP	28	Ilocos Norte	Ilocos Norte		5
RP	29	Ilocos Sur	Ilocos Sur		5
RP	30	Iloilo	Iloilo		5
RP	31	Isabela	Isabela		5
RP	32	Kalinga-Apayao	Kalinga-Apayao		5
RP	33	Laguna	Laguna		5
RP	34	Lanao del Norte	Lanao del Norte		5
RP	35	Lanao del Sur	Lanao del Sur		5
RP	36	La Union	La Union		5
RP	37	Leyte	Leyte		5
RP	38	Marinduque	Marinduque		5
RP	39	Masbate	Masbate		5
RP	40	Mindoro Occidental	Mindoro Occidental		5
RP	41	Mindoro Oriental	Mindoro Oriental		5
RP	42	Misamis Occidental	Misamis Occidental		5
RP	43	Misamis Oriental	Misamis Oriental		5
RP	44	Mountain	Mountain		5
RP	45	(RP45)	(RP45)		5
RP	46	Negros Oriental	Negros Oriental		5
RP	47	Nueva Ecija	Nueva Ecija		5
RP	48	Nueva Vizcaya	Nueva Vizcaya		5
RP	49	Palawan	Palawan		5
RP	50	Pampanga	Pampanga		5
RP	51	Pangasinan	Pangasinan		5
RP	53	Rizal	Rizal		5
RP	54	Romblon	Romblon		5
RP	55	Samar	Samar		5
RP	56	Maguindanao	Maguindanao		5
RP	57	North Cotabato	North Cotabato		5
RP	58	Sorsogon	Sorsogon		5
RP	59	Southern Leyte	Southern Leyte		5
RP	60	Sulu	Sulu		5
RP	61	Surigao del Norte	Surigao del Norte		5
RP	62	Surigao del Sur	Surigao del Sur		5
RP	63	Tarlac	Tarlac		5
RP	64	Zambales	Zambales		5
RP	65	Zamboanga del Norte	Zamboanga del Norte		5
RP	66	Zamboanga del Sur	Zamboanga del Sur		5
RP	67	Northern Samar	Northern Samar		5
RP	68	Quirino	Quirino		5
RP	69	Siquijor	Siquijor		5
RP	70	South Cotabato	South Cotabato		5
RP	71	Sultan Kudarat	Sultan Kudarat		5
RP	72	Tawi-Tawi	Tawi-Tawi		5
RP	A1	Angeles	Angeles		5
RP	A2	Bacolod	Bacolod		5
RP	A3	Bago	Bago		5
RP	A4	Baguio	Baguio		5
RP	A5	Bais	Bais		5
RP	A6	Basilan	Basilan		5
RP	A7	Batangas	Batangas		5
RP	A8	Butuan	Butuan		5
RP	A9	Cabanatuan	Cabanatuan		5
RP	B1	Cadiz	Cadiz		5
RP	B2	Cagayan de Oro	Cagayan de Oro		5
RP	B3	Calbayog	Calbayog		5
RP	B4	Caloocan	Caloocan		5
RP	B5	Canlaon	Canlaon		5
RP	B6	Cavite	Cavite		5
RP	B7	Cebu	Cebu		5
RP	B8	Cotabato	Cotabato		5
RP	B9	Dagupan	Dagupan		5
RP	C1	Danao	Danao		5
RP	C2	Dapitan	Dapitan		5
RP	C3	Davao	Davao		5
RP	C4	Dipolog	Dipolog		5
RP	C5	Dumaguete	Dumaguete		5
RP	C6	General Santos	General Santos		5
RP	C7	Gingoog	Gingoog		5
RP	C8	Iligan	Iligan		5
RP	C9	Iloilo	Iloilo		5
RP	D1	Iriga	Iriga		5
RP	D2	La Carlota	La Carlota		5
RP	D3	Laoag	Laoag		5
RP	D4	Lapu-Lapu	Lapu-Lapu		5
RP	D5	Legaspi	Legaspi		5
RP	D6	Lipa	Lipa		5
RP	D7	Lucena	Lucena		5
RP	D8	Mandaue	Mandaue		5
RP	D9	Manila	Manila		5
RP	E1	Marawi	Marawi		5
RP	E2	Naga	Naga		5
RP	E3	Olongapo	Olongapo		5
RP	E4	Ormoc	Ormoc		5
RP	E5	Oroquieta	Oroquieta		5
RP	E6	Ozamis	Ozamis		5
RP	E7	Pagadian	Pagadian		5
RP	E8	Palayan	Palayan		5
RP	E9	Pasay	Pasay		5
RP	F1	Puerto Princesa	Puerto Princesa		5
RP	F2	Quezon	Quezon		5
RP	F3	Roxas	Roxas		5
RP	F4	San Carlos, Negros Occidental	San Carlos, Negros Occidental		5
RP	F5	San Carlos, Pangasinan	San Carlos, Pangasinan		5
RP	F6	San Jose	San Jose		5
RP	F7	San Pablo	San Pablo		5
RP	F8	Silay	Silay		5
RP	F9	Surigao	Surigao		5
RP	G1	Tacloban	Tacloban		5
RP	G2	Tagaytay	Tagaytay		5
RP	G3	Tagbilaran	Tagbilaran		5
RP	G4	Tangub	Tangub		5
RP	G5	Toledo	Toledo		5
RP	G6	Trece Martires	Trece Martires		5
RP	G7	Zamboanga	Zamboanga		5
RP	G8	Aurora	Aurora		5
RP	H2	Quezon	Quezon		5
RP	H3	Negros Occidental	Negros Occidental		5
RS	00	Russia (general)	Russia (general)		4
RS	01	Adygeya	Adygeya		4
RS	02	Aginskiy Buryatskiy Avtonomnyy Okrug	Aginskiy Buryatskiy Avtonomnyy Okrug		4
RS	03	Altay	Altay		4
RS	04	Altayskiy Kray	Altayskiy Kray		4
RS	05	Amurskaya Oblast'	Amurskaya Oblast'		4
RS	06	Arkhangel'skaya Oblast'	Arkhangel'skaya Oblast'		4
RS	07	Astrakhanskaya Oblast'	Astrakhanskaya Oblast'		4
RS	08	Bashkortostan	Bashkortostan		4
RS	09	Belgorodskaya Oblast'	Belgorodskaya Oblast'		4
RS	10	Bryanskaya Oblast'	Bryanskaya Oblast'		4
RS	11	Buryatiya	Buryatiya		4
RS	12	Chechnya	Chechnya		4
RS	13	Chelyabinskaya Oblast'	Chelyabinskaya Oblast'		4
RS	14	Chitinskaya Oblast'	Chitinskaya Oblast'		4
RS	15	Chukotskiy Avtonomnyy Okrug	Chukotskiy Avtonomnyy Okrug		4
RS	16	Chuvashiya	Chuvashiya		4
RS	17	Dagestan	Dagestan		4
RS	18	Evenkiyskiy Avtonomnyy Okrug	Evenkiyskiy Avtonomnyy Okrug		4
RS	19	Ingushetiya	Ingushetiya		4
RS	20	Irkutskaya Oblast'	Irkutskaya Oblast'		4
RS	21	Ivanovskaya Oblast'	Ivanovskaya Oblast'		4
RS	22	Kabardino-Balkariya	Kabardino-Balkariya		4
RS	23	Kaliningradskaya Oblast'	Kaliningradskaya Oblast'		4
RS	24	Kalmykiya	Kalmykiya		4
RS	25	Kaluzhskaya Oblast'	Kaluzhskaya Oblast'		4
RS	26	Kamchatskaya Oblast'	Kamchatskaya Oblast'		4
RS	27	Karachayevo-Cherkesiya	Karachayevo-Cherkesiya		4
RS	28	Kareliya	Kareliya		4
RS	29	Kemerovskaya Oblast'	Kemerovskaya Oblast'		4
RS	30	Khabarovskiy Kray	Khabarovskiy Kray		4
RS	31	Khakasiya	Khakasiya		4
RS	32	Khanty-Mansiyskiy Avtonomnyy Okrug	Khanty-Mansiyskiy Avtonomnyy Okrug		4
RS	33	Kirovskaya Oblast'	Kirovskaya Oblast'		4
RS	34	Komi	Komi		4
RS	35	Komi-Permyatskiy Avtonomnyy Okrug	Komi-Permyatskiy Avtonomnyy Okrug		4
